iter,t,x,y,theta,vx,vy
3818,95.450000,1016.561906,326.000000,0.000000,1.800000,0.000000
3819,95.475000,1017.454763,326.000000,0.000000,1.800000,0.000000
3820,95.500000,1018.347620,326.000000,0.000000,1.800000,0.000000
3821,95.525000,1019.240477,326.000000,0.000000,1.800000,0.000000
3822,95.550000,1020.133334,326.000000,0.000000,1.800000,0.000000
3823,95.575000,1021.026191,326.000000,0.000000,1.800000,0.000000
3824,95.600000,1021.919048,326.000000,0.000000,1.800000,0.000000
3825,95.625000,1022.811906,326.000000,0.000000,1.800000,0.000000
3826,95.650000,1023.704763,326.000000,0.000000,1.800000,0.000000
3827,95.675000,1024.597620,326.000000,0.000000,1.800000,0.000000
3828,95.700000,1025.490477,326.000000,0.000000,1.800000,0.000000
3829,95.725000,1026.383334,326.000000,0.000000,1.800000,0.000000
3830,95.750000,1027.276191,326.000000,0.000000,1.800000,0.000000
3831,95.775000,1028.169048,326.000000,0.000000,1.800000,0.000000
3832,95.800000,1029.061906,326.000000,0.000000,1.800000,0.000000
3833,95.825000,1029.954763,326.000000,0.000000,1.800000,0.000000
3834,95.850000,1030.847620,326.000000,0.000000,1.800000,0.000000
3835,95.875000,1031.740477,326.000000,0.000000,1.800000,0.000000
3836,95.900000,1032.633334,326.000000,0.000000,1.800000,0.000000
3837,95.925000,1033.526191,326.000000,0.000000,1.800000,0.000000
3838,95.950000,1034.419048,326.000000,0.000000,1.800000,0.000000
3839,95.975000,1035.311906,326.000000,0.000000,1.800000,0.000000
3840,96.000000,1036.204763,326.000000,0.000000,1.800000,0.000000
3841,96.025000,1037.097620,326.000000,0.000000,1.800000,0.000000
3842,96.050000,1037.990477,326.000000,0.000000,1.800000,0.000000
3843,96.075000,1038.883334,326.000000,0.000000,1.800000,0.000000
3844,96.100000,1039.776191,326.000000,0.000000,1.800000,0.000000
3845,96.125000,1040.669048,326.000000,0.000000,1.800000,0.000000
3846,96.150000,1041.561906,326.000000,0.000000,1.800000,0.000000
3847,96.175000,1042.454763,326.000000,0.000000,1.800000,0.000000
3848,96.200000,1043.347620,326.000000,0.000000,1.800000,0.000000
3849,96.225000,1044.240477,326.000000,0.000000,1.800000,0.000000
3850,96.250000,1045.133334,326.000000,0.000000,1.800000,0.000000
3851,96.275000,1046.026191,326.000000,0.000000,1.800000,0.000000
3852,96.300000,1046.919048,326.000000,0.000000,1.800000,0.000000
3853,96.325000,1047.811906,326.000000,0.000000,1.800000,0.000000
3854,96.350000,1048.704763,326.000000,0.000000,1.800000,0.000000
3855,96.375000,1049.597620,326.000000,0.000000,1.800000,0.000000
3856,96.400000,1050.490477,326.000000,0.000000,1.800000,0.000000
3857,96.425000,1051.271058,325.728942,-0.334224,1.700397,-0.590466
3858,96.450000,1051.902404,325.097596,-0.785398,1.272792,-1.272792
3859,96.475000,1052.754835,325.000000,-0.113995,1.788317,-0.204748
3860,96.500000,1053.647692,325.000000,0.000000,1.800000,0.000000
3861,96.525000,1054.540549,325.000000,0.000000,1.800000,0.000000
3862,96.550000,1055.433406,325.000000,0.000000,1.800000,0.000000
3863,96.575000,1056.326263,325.000000,0.000000,1.800000,0.000000
3864,96.600000,1057.219121,325.000000,0.000000,1.800000,0.000000
3865,96.625000,1058.111978,325.000000,0.000000,1.800000,0.000000
3866,96.650000,1059.004835,325.000000,0.000000,1.800000,0.000000
3867,96.675000,1059.897692,325.000000,0.000000,1.800000,0.000000
3868,96.700000,1060.790549,325.000000,0.000000,1.800000,0.000000
3869,96.725000,1061.683406,325.000000,0.000000,1.800000,0.000000
3870,96.750000,1062.576263,325.000000,0.000000,1.800000,0.000000
3871,96.775000,1063.469121,325.000000,0.000000,1.800000,0.000000
3872,96.800000,1064.361978,325.000000,0.000000,1.800000,0.000000
3873,96.825000,1065.254835,325.000000,0.000000,1.800000,0.000000
3874,96.850000,1066.147692,325.000000,0.000000,1.800000,0.000000
3875,96.875000,1067.040549,325.000000,0.000000,1.800000,0.000000
3876,96.900000,1067.933406,325.000000,0.000000,1.800000,0.000000
3877,96.925000,1068.826263,325.000000,0.000000,1.800000,0.000000
3878,96.950000,1069.719121,325.000000,0.000000,1.800000,0.000000
3879,96.975000,1070.611978,325.000000,0.000000,1.800000,0.000000
3880,97.000000,1071.504835,325.000000,0.000000,1.800000,0.000000
3881,97.025000,1072.397692,325.000000,0.000000,1.800000,0.000000
3882,97.050000,1073.290549,325.000000,0.000000,1.800000,0.000000
3883,97.075000,1074.183406,325.000000,0.000000,1.800000,0.000000
3884,97.100000,1075.053926,324.946074,-0.061868,1.796556,-0.111292
3885,97.125000,1075.685272,324.314728,-0.785398,1.272792,-1.272792
3886,97.150000,1076.447764,324.000000,-0.391460,1.663836,-0.686769
3887,97.175000,1077.340621,324.000000,0.000000,1.800000,0.000000
3888,97.200000,1078.233478,324.000000,0.000000,1.800000,0.000000
3889,97.225000,1079.126336,324.000000,0.000000,1.800000,0.000000
3890,97.250000,1080.019193,324.000000,0.000000,1.800000,0.000000
3891,97.275000,1080.912050,324.000000,0.000000,1.800000,0.000000
3892,97.300000,1081.804907,324.000000,0.000000,1.800000,0.000000
3893,97.325000,1082.697764,324.000000,0.000000,1.800000,0.000000
3894,97.350000,1083.417632,323.582368,-0.525697,1.556954,-0.903269
3895,97.375000,1084.069265,323.000000,-0.729327,1.342122,-1.199462
3896,97.400000,1084.962122,323.000000,0.000000,1.800000,0.000000
3897,97.425000,1085.854979,323.000000,0.000000,1.800000,0.000000
3898,97.450000,1086.747836,323.000000,0.000000,1.800000,0.000000
3899,97.475000,1087.640693,323.000000,0.000000,1.800000,0.000000
3900,97.500000,1088.533551,323.000000,0.000000,1.800000,0.000000
3901,97.525000,1089.426408,323.000000,0.000000,1.800000,0.000000
3902,97.550000,1090.319265,323.000000,0.000000,1.800000,0.000000
3903,97.575000,1091.212122,323.000000,0.000000,1.800000,0.000000
3904,97.600000,1092.104979,323.000000,0.000000,1.800000,0.000000
3905,97.625000,1092.997836,323.000000,0.000000,1.800000,0.000000
3906,97.650000,1093.890693,323.000000,0.000000,1.800000,0.000000
3907,97.675000,1094.783551,323.000000,0.000000,1.800000,0.000000
3908,97.700000,1095.676408,323.000000,0.000000,1.800000,0.000000
3909,97.725000,1096.569265,323.000000,0.000000,1.800000,0.000000
3910,97.750000,1097.462122,323.000000,0.000000,1.800000,0.000000
3911,97.775000,1098.354979,323.000000,0.000000,1.800000,0.000000
3912,97.800000,1099.247836,323.000000,0.000000,1.800000,0.000000
3913,97.825000,1100.140693,323.000000,0.000000,1.800000,0.000000
3914,97.850000,1101.033551,323.000000,0.000000,1.800000,0.000000
3915,97.875000,1101.926408,323.000000,0.000000,1.800000,0.000000
3916,97.900000,1102.819265,323.000000,0.000000,1.800000,0.000000
3917,97.925000,1103.712122,323.000000,0.000000,1.800000,0.000000
3918,97.950000,1104.604979,323.000000,0.000000,1.800000,0.000000
3919,97.975000,1105.497836,323.000000,0.000000,1.800000,0.000000
3920,98.000000,1106.390693,323.000000,0.000000,1.800000,0.000000
3921,98.025000,1107.283551,323.000000,0.000000,1.800000,0.000000
3922,98.050000,1108.176408,323.000000,0.000000,1.800000,0.000000
3923,98.075000,1109.069265,323.000000,0.000000,1.800000,0.000000
3924,98.100000,1109.962122,323.000000,0.000000,1.800000,0.000000
3925,98.125000,1110.854979,323.000000,0.000000,1.800000,0.000000
3926,98.150000,1111.747836,323.000000,0.000000,1.800000,0.000000
3927,98.175000,1112.640693,323.000000,0.000000,1.800000,0.000000
3928,98.200000,1113.533551,323.000000,0.000000,1.800000,0.000000
3929,98.225000,1114.426408,323.000000,0.000000,1.800000,0.000000
3930,98.250000,1115.319265,323.000000,0.000000,1.800000,0.000000
3931,98.275000,1116.212122,323.000000,0.000000,1.800000,0.000000
3932,98.300000,1117.104979,323.000000,0.000000,1.800000,0.000000
3933,98.325000,1117.997836,323.000000,0.000000,1.800000,0.000000
3934,98.350000,1118.890693,323.000000,0.000000,1.800000,0.000000
3935,98.375000,1119.783551,323.000000,0.000000,1.800000,0.000000
3936,98.400000,1120.676408,323.000000,0.000000,1.800000,0.000000
3937,98.425000,1121.569265,323.000000,0.000000,1.800000,0.000000
3938,98.450000,1122.462122,323.000000,0.000000,1.800000,0.000000
3939,98.475000,1123.354979,323.000000,0.000000,1.800000,0.000000
3940,98.500000,1124.247836,323.000000,0.000000,1.800000,0.000000
3941,98.525000,1125.140693,323.000000,0.000000,1.800000,0.000000
3942,98.550000,1126.033551,323.000000,0.000000,1.800000,0.000000
3943,98.575000,1126.926408,323.000000,0.000000,1.800000,0.000000
3944,98.600000,1127.819265,323.000000,0.000000,1.800000,0.000000
3945,98.625000,1128.712122,323.000000,0.000000,1.800000,0.000000
3946,98.650000,1129.604979,323.000000,0.000000,1.800000,0.000000
3947,98.675000,1130.497836,323.000000,0.000000,1.800000,0.000000
3948,98.700000,1131.390693,323.000000,0.000000,1.800000,0.000000
3949,98.725000,1132.283551,323.000000,0.000000,1.800000,0.000000
3950,98.750000,1133.176408,323.000000,0.000000,1.800000,0.000000
3951,98.775000,1134.069265,323.000000,0.000000,1.800000,0.000000
3952,98.800000,1134.962122,323.000000,0.000000,1.800000,0.000000
3953,98.825000,1135.854979,323.000000,0.000000,1.800000,0.000000
3954,98.850000,1136.747836,323.000000,0.000000,1.800000,0.000000
3955,98.875000,1137.640693,323.000000,0.000000,1.800000,0.000000
3956,98.900000,1138.533551,323.000000,0.000000,1.800000,0.000000
3957,98.925000,1139.426408,323.000000,0.000000,1.800000,0.000000
3958,98.950000,1140.319265,323.000000,0.000000,1.800000,0.000000
3959,98.975000,1141.149993,323.149993,0.178631,1.771358,0.319829
3960,99.000000,1141.781338,323.781338,0.785398,1.272792,1.272792
3961,99.025000,1142.583623,324.000000,0.266086,1.736654,0.473323
3962,99.050000,1143.336922,324.336922,0.420575,1.643138,0.734913
3963,99.075000,1143.968268,324.968268,0.785398,1.272792,1.272792
3964,99.100000,1144.599613,325.599613,0.785398,1.272792,1.272792
3965,99.125000,1145.230958,326.230958,0.785398,1.272792,1.272792
3966,99.150000,1145.862304,326.862304,0.785398,1.272792,1.272792
3967,99.175000,1146.493649,327.493649,0.785398,1.272792,1.272792
3968,99.200000,1147.124994,328.124994,0.785398,1.272792,1.272792
3969,99.225000,1147.756340,328.756340,0.785398,1.272792,1.272792
3970,99.250000,1148.387685,329.387685,0.785398,1.272792,1.272792
3971,99.275000,1149.019030,330.019030,0.785398,1.272792,1.272792
3972,99.300000,1149.650376,330.650376,0.785398,1.272792,1.272792
3973,99.325000,1150.281721,331.281721,0.785398,1.272792,1.272792
3974,99.350000,1150.913066,331.913066,0.785398,1.272792,1.272792
3975,99.375000,1151.544412,332.544412,0.785398,1.272792,1.272792
3976,99.400000,1152.175757,333.175757,0.785398,1.272792,1.272792
3977,99.425000,1152.807102,333.807102,0.785398,1.272792,1.272792
3978,99.450000,1153.438448,334.438448,0.785398,1.272792,1.272792
3979,99.475000,1154.069793,335.069793,0.785398,1.272792,1.272792
3980,99.500000,1154.701138,335.701138,0.785398,1.272792,1.272792
3981,99.525000,1155.332484,336.332484,0.785398,1.272792,1.272792
3982,99.550000,1155.963829,336.963829,0.785398,1.272792,1.272792
3983,99.575000,1156.595174,337.595174,0.785398,1.272792,1.272792
3984,99.600000,1157.226520,338.226520,0.785398,1.272792,1.272792
3985,99.625000,1157.857865,338.857865,0.785398,1.272792,1.272792
3986,99.650000,1158.489210,339.489210,0.785398,1.272792,1.272792
3987,99.675000,1159.120556,340.120556,0.785398,1.272792,1.272792
3988,99.700000,1159.751901,340.751901,0.785398,1.272792,1.272792
3989,99.725000,1160.000000,341.541992,1.266534,0.539262,1.717323
3990,99.750000,1160.307485,342.307485,1.188840,0.670925,1.670287
3991,99.775000,1160.938830,342.938830,0.785398,1.272792,1.272792
3992,99.800000,1161.000000,343.806350,1.500402,0.126606,1.795542
3993,99.825000,1161.494414,344.494414,0.947723,1.050360,1.461760
3994,99.850000,1162.000000,345.177851,0.933875,1.070502,1.447075
3995,99.875000,1162.000000,346.070708,1.570796,0.000000,1.800000
3996,99.900000,1162.000000,346.963565,1.570796,0.000000,1.800000
3997,99.925000,1162.000000,347.856422,1.570796,0.000000,1.800000
3998,99.950000,1162.000000,348.749279,1.570796,0.000000,1.800000
3999,99.975000,1162.454059,349.454059,0.998469,0.974862,1.513157
4000,100.000000,1163.000000,350.120780,0.884670,1.140381,1.392671
4001,100.025000,1163.000000,351.013637,1.570796,0.000000,1.800000
4002,100.050000,1163.000000,351.906494,1.570796,0.000000,1.800000
4003,100.075000,1163.000000,352.799352,1.570796,0.000000,1.800000
4004,100.100000,1163.000000,353.692209,1.570796,0.000000,1.800000
4005,100.125000,1163.413704,354.413704,1.050167,0.895367,1.561511
4006,100.150000,1164.000000,355.063709,0.836885,1.205603,1.336609
4007,100.175000,1164.000000,355.956567,1.570796,0.000000,1.800000
4008,100.200000,1164.000000,356.849424,1.570796,0.000000,1.800000
4009,100.225000,1164.524872,357.524872,0.910193,1.104468,1.421320
4010,100.250000,1165.000000,358.220924,0.971841,1.014803,1.486665
4011,100.275000,1165.000000,359.113782,1.570796,0.000000,1.800000
4012,100.300000,1165.000000,360.006639,1.570796,0.000000,1.800000
4013,100.325000,1165.000000,360.899496,1.570796,0.000000,1.800000
4014,100.350000,1165.000000,361.792353,1.570796,0.000000,1.800000
4015,100.375000,1165.484517,362.484517,0.960068,1.032235,1.474615
4016,100.400000,1166.000000,363.163854,0.921685,1.088062,1.433918
4017,100.425000,1166.000000,364.056711,1.570796,0.000000,1.800000
4018,100.450000,1166.000000,364.949568,1.570796,0.000000,1.800000
4019,100.475000,1166.000000,365.842425,1.570796,0.000000,1.800000
4020,100.500000,1166.000000,366.735282,1.570796,0.000000,1.800000
4021,100.525000,1166.000000,367.628139,1.570796,0.000000,1.800000
4022,100.550000,1166.000000,368.520997,1.570796,0.000000,1.800000
4023,100.575000,1166.000000,369.413854,1.570796,0.000000,1.800000
4024,100.600000,1166.000000,370.306711,1.570796,0.000000,1.800000
4025,100.625000,1166.000000,371.199568,1.570796,0.000000,1.800000
4026,100.650000,1166.000000,372.092425,1.570796,0.000000,1.800000
4027,100.675000,1166.000000,372.985282,1.570796,0.000000,1.800000
4028,100.700000,1166.000000,373.878139,1.570796,0.000000,1.800000
4029,100.725000,1166.000000,374.770997,1.570796,0.000000,1.800000
4030,100.750000,1166.000000,375.663854,1.570796,0.000000,1.800000
4031,100.775000,1166.000000,376.556711,1.570796,0.000000,1.800000
4032,100.800000,1166.000000,377.449568,1.570796,0.000000,1.800000
4033,100.825000,1166.000000,378.342425,1.570796,0.000000,1.800000
4034,100.850000,1166.000000,379.235282,1.570796,0.000000,1.800000
4035,100.875000,1166.000000,380.128139,1.570796,0.000000,1.800000
4036,100.900000,1166.000000,381.020997,1.570796,0.000000,1.800000
4037,100.925000,1166.000000,381.913854,1.570796,0.000000,1.800000
4038,100.950000,1166.000000,382.806711,1.570796,0.000000,1.800000
4039,100.975000,1166.000000,383.699568,1.570796,0.000000,1.800000
4040,101.000000,1166.000000,384.592425,1.570796,0.000000,1.800000
4041,101.025000,1166.000000,385.485282,1.570796,0.000000,1.800000
4042,101.050000,1166.000000,386.378139,1.570796,0.000000,1.800000
4043,101.075000,1166.000000,387.270997,1.570796,0.000000,1.800000
4044,101.100000,1166.000000,388.163854,1.570796,0.000000,1.800000
4045,101.125000,1166.000000,389.056711,1.570796,0.000000,1.800000
4046,101.150000,1166.000000,389.949568,1.570796,0.000000,1.800000
4047,101.175000,1166.000000,390.842425,1.570796,0.000000,1.800000
4048,101.200000,1166.000000,391.735282,1.570796,0.000000,1.800000
4049,101.225000,1166.000000,392.628139,1.570796,0.000000,1.800000
4050,101.250000,1166.000000,393.520997,1.570796,0.000000,1.800000
4051,101.275000,1166.000000,394.413854,1.570796,0.000000,1.800000
4052,101.300000,1166.000000,395.306711,1.570796,0.000000,1.800000
4053,101.325000,1166.141116,396.141116,1.403260,0.300157,1.774797
4054,101.350000,1166.772461,396.772461,0.785398,1.272792,1.272792
4055,101.375000,1167.000000,397.571069,1.293232,0.493226,1.731106
4056,101.400000,1167.000000,398.463926,1.570796,0.000000,1.800000
4057,101.425000,1167.000000,399.356783,1.570796,0.000000,1.800000
4058,101.450000,1167.000000,400.249640,1.570796,0.000000,1.800000
4059,101.475000,1167.100761,401.100761,1.452959,0.211617,1.787517
4060,101.500000,1167.732106,401.732106,0.785398,1.272792,1.272792
4061,101.525000,1168.000000,402.513998,1.240709,0.583426,1.702825
4062,101.550000,1168.000000,403.406855,1.570796,0.000000,1.800000
4063,101.575000,1168.000000,404.299712,1.570796,0.000000,1.800000
4064,101.600000,1168.000000,405.192569,1.570796,0.000000,1.800000
4065,101.625000,1168.060406,406.060406,1.501303,0.124987,1.795655
4066,101.650000,1168.691751,406.691751,0.785398,1.272792,1.272792
4067,101.675000,1169.000000,407.456927,1.187838,0.672599,1.669614
4068,101.700000,1169.000000,408.349784,1.570796,0.000000,1.800000
4069,101.725000,1169.171574,409.171574,1.364972,0.367873,1.762007
4070,101.750000,1169.802919,409.802919,0.785398,1.272792,1.272792
4071,101.775000,1170.000000,410.614142,1.332470,0.424937,1.749122
4072,101.800000,1170.358503,411.358503,1.121956,0.781057,1.621712
4073,101.825000,1170.989848,411.989848,0.785398,1.272792,1.272792
4074,101.850000,1171.000000,412.878500,1.559373,0.020562,1.799883
4075,101.875000,1171.000000,413.771357,1.570796,0.000000,1.800000
4076,101.900000,1171.469671,414.469671,0.978712,1.004565,1.493603
4077,101.925000,1172.000000,415.142858,0.903546,1.113891,1.413947
4078,101.950000,1172.000000,416.035715,1.570796,0.000000,1.800000
4079,101.975000,1172.000000,416.928572,1.570796,0.000000,1.800000
4080,102.000000,1171.419162,417.580838,2.298334,-1.197059,1.344265
4081,102.025000,1171.000000,418.300073,2.098464,-0.906335,1.555171
4082,102.050000,1170.863578,419.136422,1.732489,-0.289780,1.776521
4083,102.075000,1170.232232,419.767768,2.356194,-1.272792,1.272792
4084,102.100000,1170.000000,420.564431,1.854443,-0.503745,1.728074
4085,102.125000,1170.000000,421.457288,1.570796,0.000000,1.800000
4086,102.150000,1170.000000,422.350145,1.570796,0.000000,1.800000
4087,102.175000,1170.000000,423.243002,1.570796,0.000000,1.800000
4088,102.200000,1169.903933,424.096067,1.682938,-0.201432,1.788694
4089,102.225000,1169.272587,424.727413,2.356194,-1.272792,1.272792
4090,102.250000,1169.000000,425.507360,1.907021,-0.593866,1.699213
4091,102.275000,1169.000000,426.400217,1.570796,0.000000,1.800000
4092,102.300000,1169.000000,427.293075,1.570796,0.000000,1.800000
4093,102.325000,1169.000000,428.185932,1.570796,0.000000,1.800000
4094,102.350000,1168.944288,429.055712,1.634762,-0.115060,1.796319
4095,102.375000,1168.312943,429.687057,2.356194,-1.272792,1.272792
4096,102.400000,1168.000000,430.450290,1.959913,-0.682868,1.665440
4097,102.425000,1168.000000,431.343147,1.570796,0.000000,1.800000
4098,102.450000,1168.000000,432.236004,1.570796,0.000000,1.800000
4099,102.475000,1168.000000,433.128861,1.570796,0.000000,1.800000
4100,102.500000,1168.000000,434.021718,1.570796,0.000000,1.800000
4101,102.525000,1168.000000,434.914575,1.570796,0.000000,1.800000
4102,102.550000,1168.000000,435.807432,1.570796,0.000000,1.800000
4103,102.575000,1168.000000,436.700290,1.570796,0.000000,1.800000
4104,102.600000,1168.000000,437.593147,1.570796,0.000000,1.800000
4105,102.625000,1167.656343,438.343657,2.000198,-0.749389,1.636587
4106,102.650000,1167.024998,438.975002,2.356194,-1.272792,1.272792
4107,102.675000,1167.000000,439.857505,1.599115,-0.050967,1.799278
4108,102.700000,1167.000000,440.750362,1.570796,0.000000,1.800000
4109,102.725000,1167.000000,441.643219,1.570796,0.000000,1.800000
4110,102.750000,1167.000000,442.536076,1.570796,0.000000,1.800000
4111,102.775000,1167.000000,443.428933,1.570796,0.000000,1.800000
4112,102.800000,1167.000000,444.321790,1.570796,0.000000,1.800000
4113,102.825000,1167.000000,445.214647,1.570796,0.000000,1.800000
4114,102.850000,1167.000000,446.107505,1.570796,0.000000,1.800000
4115,102.875000,1167.000000,447.000362,1.570796,0.000000,1.800000
4116,102.900000,1167.000000,447.893219,1.570796,0.000000,1.800000
4117,102.925000,1166.444160,448.555840,2.268782,-1.156816,1.379049
4118,102.950000,1166.000000,449.264720,2.130521,-0.955716,1.525322
4119,102.975000,1166.000000,450.157577,1.570796,0.000000,1.800000
4120,103.000000,1166.000000,451.050434,1.570796,0.000000,1.800000
4121,103.025000,1166.000000,451.943291,1.570796,0.000000,1.800000
4122,103.050000,1166.000000,452.836148,1.570796,0.000000,1.800000
4123,103.075000,1166.000000,453.729005,1.570796,0.000000,1.800000
4124,103.100000,1166.000000,454.621862,1.570796,0.000000,1.800000
4125,103.125000,1165.636038,455.363962,2.026774,-0.792612,1.616096
4126,103.150000,1165.004693,455.995307,2.356194,-1.272792,1.272792
4127,103.175000,1165.000000,456.886220,1.576064,-0.009482,1.799975
4128,103.200000,1165.000000,457.779077,1.570796,0.000000,1.800000
4129,103.225000,1165.000000,458.671935,1.570796,0.000000,1.800000
4130,103.250000,1165.000000,459.564792,1.570796,0.000000,1.800000
4131,103.275000,1165.000000,460.457649,1.570796,0.000000,1.800000
4132,103.300000,1165.000000,461.350506,1.570796,0.000000,1.800000
4133,103.325000,1165.000000,462.243363,1.570796,0.000000,1.800000
4134,103.350000,1165.000000,463.136220,1.570796,0.000000,1.800000
4135,103.375000,1165.000000,464.029077,1.570796,0.000000,1.800000
4136,103.400000,1165.000000,464.921935,1.570796,0.000000,1.800000
4137,103.425000,1165.000000,465.814792,1.570796,0.000000,1.800000
4138,103.450000,1164.499617,466.500383,2.201280,-1.061164,1.453936
4139,103.475000,1164.000000,467.186292,2.200330,-1.059782,1.454944
4140,103.500000,1164.000000,468.079150,1.570796,0.000000,1.800000
4141,103.525000,1164.000000,468.972007,1.570796,0.000000,1.800000
4142,103.550000,1164.000000,469.864864,1.570796,0.000000,1.800000
4143,103.575000,1164.000000,470.757721,1.570796,0.000000,1.800000
4144,103.600000,1164.000000,471.650578,1.570796,0.000000,1.800000
4145,103.625000,1164.000000,472.543435,1.570796,0.000000,1.800000
4146,103.650000,1164.000000,473.436292,1.570796,0.000000,1.800000
4147,103.675000,1164.000000,474.329150,1.570796,0.000000,1.800000
4148,103.700000,1164.000000,475.222007,1.570796,0.000000,1.800000
4149,103.725000,1164.000000,476.114864,1.570796,0.000000,1.800000
4150,103.750000,1164.000000,477.007721,1.570796,0.000000,1.800000
4151,103.775000,1164.000000,477.900578,1.570796,0.000000,1.800000
4152,103.800000,1164.000000,478.793435,1.570796,0.000000,1.800000
4153,103.825000,1164.000000,479.686292,1.570796,0.000000,1.800000
4154,103.850000,1164.000000,480.579150,1.570796,0.000000,1.800000
4155,103.875000,1164.000000,481.472007,1.570796,0.000000,1.800000
4156,103.900000,1164.000000,482.364864,1.570796,0.000000,1.800000
4157,103.925000,1164.000000,483.257721,1.570796,0.000000,1.800000
4158,103.950000,1164.000000,484.150578,1.570796,0.000000,1.800000
4159,103.975000,1164.000000,485.043435,1.570796,0.000000,1.800000
4160,104.000000,1164.000000,485.936292,1.570796,0.000000,1.800000
4161,104.025000,1164.000000,486.829150,1.570796,0.000000,1.800000
4162,104.050000,1164.000000,487.722007,1.570796,0.000000,1.800000
4163,104.075000,1164.000000,488.614864,1.570796,0.000000,1.800000
4164,104.100000,1164.000000,489.507721,1.570796,0.000000,1.800000
4165,104.125000,1164.000000,490.400578,1.570796,0.000000,1.800000
4166,104.150000,1164.000000,491.293435,1.570796,0.000000,1.800000
4167,104.175000,1164.000000,492.186292,1.570796,0.000000,1.800000
4168,104.200000,1164.000000,493.079150,1.570796,0.000000,1.800000
4169,104.225000,1164.000000,493.972007,1.570796,0.000000,1.800000
4170,104.250000,1164.000000,494.864864,1.570796,0.000000,1.800000
4171,104.275000,1164.000000,495.757721,1.570796,0.000000,1.800000
4172,104.300000,1164.000000,496.650578,1.570796,0.000000,1.800000
4173,104.325000,1164.000000,497.543435,1.570796,0.000000,1.800000
4174,104.350000,1164.000000,498.436292,1.570796,0.000000,1.800000
4175,104.375000,1164.000000,499.329150,1.570796,0.000000,1.800000
4176,104.400000,1164.000000,500.222007,1.570796,0.000000,1.800000
4177,104.425000,1164.000000,501.114864,1.570796,0.000000,1.800000
4178,104.450000,1164.000000,502.007721,1.570796,0.000000,1.800000
4179,104.475000,1164.000000,502.900578,1.570796,0.000000,1.800000
4180,104.500000,1164.000000,503.793435,1.570796,0.000000,1.800000
4181,104.525000,1164.000000,504.686292,1.570796,0.000000,1.800000
4182,104.550000,1164.000000,505.579150,1.570796,0.000000,1.800000
4183,104.575000,1164.000000,506.472007,1.570796,0.000000,1.800000
4184,104.600000,1164.000000,507.364864,1.570796,0.000000,1.800000
4185,104.625000,1164.000000,508.257721,1.570796,0.000000,1.800000
4186,104.650000,1164.000000,509.150578,1.570796,0.000000,1.800000
4187,104.675000,1164.000000,510.043435,1.570796,0.000000,1.800000
4188,104.700000,1164.000000,510.936292,1.570796,0.000000,1.800000
4189,104.725000,1164.000000,511.829150,1.570796,0.000000,1.800000
4190,104.750000,1164.000000,512.722007,1.570796,0.000000,1.800000
4191,104.775000,1164.000000,513.614864,1.570796,0.000000,1.800000
4192,104.800000,1164.000000,514.507721,1.570796,0.000000,1.800000
4193,104.825000,1164.000000,515.400578,1.570796,0.000000,1.800000
4194,104.850000,1164.000000,516.293435,1.570796,0.000000,1.800000
4195,104.875000,1164.000000,517.186292,1.570796,0.000000,1.800000
4196,104.900000,1164.000000,518.079150,1.570796,0.000000,1.800000
4197,104.925000,1164.000000,518.972007,1.570796,0.000000,1.800000
4198,104.950000,1164.000000,519.864864,1.570796,0.000000,1.800000
4199,104.975000,1164.000000,520.757721,1.570796,0.000000,1.800000
4200,105.000000,1164.000000,521.650578,1.570796,0.000000,1.800000
4201,105.025000,1164.000000,522.543435,1.570796,0.000000,1.800000
4202,105.050000,1164.000000,523.436292,1.570796,0.000000,1.800000
4203,105.075000,1164.000000,524.329150,1.570796,0.000000,1.800000
4204,105.100000,1164.000000,525.222007,1.570796,0.000000,1.800000
4205,105.125000,1164.000000,526.114864,1.570796,0.000000,1.800000
4206,105.150000,1164.000000,527.007721,1.570796,0.000000,1.800000
4207,105.175000,1164.000000,527.900578,1.570796,0.000000,1.800000
4208,105.200000,1164.000000,528.793435,1.570796,0.000000,1.800000
4209,105.225000,1164.000000,529.686292,1.570796,0.000000,1.800000
4210,105.250000,1164.000000,530.579150,1.570796,0.000000,1.800000
4211,105.275000,1164.000000,531.472007,1.570796,0.000000,1.800000
4212,105.300000,1164.000000,532.364864,1.570796,0.000000,1.800000
4213,105.325000,1164.000000,533.257721,1.570796,0.000000,1.800000
4214,105.350000,1164.000000,534.150578,1.570796,0.000000,1.800000
4215,105.375000,1164.000000,535.043435,1.570796,0.000000,1.800000
4216,105.400000,1164.000000,535.936292,1.570796,0.000000,1.800000
4217,105.425000,1164.000000,536.829150,1.570796,0.000000,1.800000
4218,105.450000,1164.000000,537.722007,1.570796,0.000000,1.800000
4219,105.475000,1164.000000,538.614864,1.570796,0.000000,1.800000
4220,105.500000,1164.000000,539.507721,1.570796,0.000000,1.800000
4221,105.525000,1164.000000,540.400578,1.570796,0.000000,1.800000
4222,105.550000,1164.000000,541.293435,1.570796,0.000000,1.800000
4223,105.575000,1164.000000,542.186292,1.570796,0.000000,1.800000
4224,105.600000,1164.000000,543.079150,1.570796,0.000000,1.800000
4225,105.625000,1164.000000,543.972007,1.570796,0.000000,1.800000
4226,105.650000,1164.000000,544.864864,1.570796,0.000000,1.800000
4227,105.675000,1164.000000,545.757721,1.570796,0.000000,1.800000
